date,returns,dbc,hyg,ief,spy,united-states-ig-oas-all-sector,united-states-hy-oas-all-sector,united-states-cmt10y
2019-10-03,-0.0001063,-0.0013432,0.00058048,0.00520766,0.00815936,1.25626172837893,3.27292717781987,1.54
2019-10-04,0.00112657,0.00803217,0.0031288,0.00193492,0.01344138,1.23783017529969,3.1871723718677702,1.52
2019-10-07,0.00032618,-0.0013342,-0.0008102,-0.0033445,-0.0043239,1.24654380951696,3.04942460795658,1.56
2019-10-08,-0.0012042,-0.0006678,-0.0037123,0.00211361,-0.0156465,1.27639346198343,3.20320831402854,1.54
2019-10-09,-9.98e-05,0.00266845,0.00301729,-0.0025545,0.00945161,1.25622063309331,3.08757318209558,1.58999999999999
2019-10-10,-0.0005121,0.00664013,0.00127381,-0.0062818,0.00674071,1.24321063720385,3.03493019380955,1.67
2019-10-11,0.0007607,0.01184224,0.00415753,-0.0068576,0.01031357,1.20641243666137,2.9405412317825803,1.76
2019-10-15,0.00050733,-0.0026316,0.00218579,-0.004824,0.00985163,1.17855933036012,2.9060584645249903,1.77
2019-10-16,-0.0001308,0.00131666,-0.0008047,0.00196815,-0.0016073,1.18464521104637,2.96686821324116,1.75
2019-10-17,0.00027221,0.0039396,0.00137915,-0.0003576,0.00294472,1.1680053425552999,2.91684898206473,1.76
2019-10-18,0.00077266,-0.0006555,0.00022967,0.00089366,-0.0043868,1.1564389175277399,2.9455636559312097,1.76
2019-10-21,7.68e-06,-0.0013123,0.00034441,-0.0036691,0.00675633,1.14553672449154,2.90421271080711,1.8
2019-10-22,0.00088962,0.00131234,0.00022954,0.00232829,-0.0032721,1.15295575863783,2.95371396211255,1.78
2019-10-23,0.00063732,0.01238204,0.00091764,0.00035772,0.00290538,1.15525356210473,2.92756770604439,1.77
2019-10-24,0.00042587,0.00516797,0.00114587,-0.0001788,0.00163265,1.15266396836187,2.93870981170985,1.77
2019-10-25,0.00020303,0.00578222,0.00080133,-0.0021486,0.00408659,1.1426728164870001,2.88767935911517,1.8
2019-10-28,-6.05e-05,-0.0038511,-0.0001144,-0.0037712,0.00562078,1.12598009072292,2.8710799133704596,1.85
2019-10-29,0.00057636,-0.0019311,-0.0018328,0.0008992,-0.0002968,1.14075901951077,2.87291300305647,1.83999999999999
2019-10-30,-0.0001365,-0.0064641,-0.001262,0.00484176,0.00306249,1.15873754607889,2.95646149593784,1.78
2019-10-31,0.00065001,-0.0058537,-0.0034499,0.00633055,-0.0026668,1.17183149302998,3.05752971168237,1.69
2019-11-01,0.00012855,0.01810004,0.00427529,-0.0018843,0.00922119,1.15620873975615,2.98977470806165,1.73
2019-11-04,0.00045695,0.00638572,0.00207111,-0.0050963,0.00400972,1.1438369620711,2.90663342605396,1.79
2019-11-05,-0.0010713,0.00254291,-0.001035,-0.0053928,-0.0011068,1.13526137783927,2.89837139590027,1.85999999999999
2019-11-06,0.00049219,-0.0108523,-0.0011513,0.00287977,0.00022796,1.13355071568326,2.9638198806713802,1.81
2019-11-07,-0.0003461,-0.0006421,-0.0004609,-0.00803,0.0035106,1.11783782405518,2.8667873812538396,1.92
2019-11-08,-8.38e-05,0.00256575,0.00092155,-0.0013597,0.00246306,1.1200022673713699,2.90142617669745,1.94
2019-11-12,0.00070962,0.00064454,0.00023039,0.00045296,0.00210578,1.12501687342592,2.9170502342562203,1.92
2019-11-13,9.61e-05,0.00193112,-0.0010372,0.00271346,0.00032357,1.13443641614613,2.99160502847362,1.88
2019-11-14,0.00062859,-0.0032206,-0.0005767,0.00504551,0.00145478,1.13894319302023,3.01749072889062,1.81999999999999
2019-11-15,0.00045106,0.00514802,0.00299505,-0.0008092,0.00721025,1.13663166879106,2.973352791629,1.83999999999999
2019-11-18,1.64e-06,-0.0103227,-0.001266,0.00170748,0.0007374,1.14955586469995,3.0195735214157495,1.81
2019-11-19,-6.69e-05,-0.0091206,-0.0035766,0.00188383,-0.0002885,1.15920246857979,3.08075821392283,1.79
2019-11-20,0.00062403,0.01300408,-0.0020826,0.00366776,-0.0037257,1.16787770755685,3.1249072971067697,1.73
2019-11-21,-0.0002533,0.00900328,0.00023162,-0.0025034,-0.0016102,1.17293432666723,3.09258916351402,1.77
2019-11-22,0.00058601,-0.0006404,0.00381393,-0.0001791,0.0022214,1.15969347991767,3.07180459607487,1.77
2019-11-25,0.00087595,0.0,0.00264962,0.00044757,0.00772031,1.1415513225987701,3.05161919196082,1.76
2019-11-26,0.00099531,0.00574898,0.00114982,0.0018776,0.00226313,1.13018120645875,3.04699887023936,1.74
2019-11-27,0.0005577,-0.0051086,0.00126328,-0.0025938,0.00444756,1.12394126202662,3.00686712330155,1.77
2019-11-29,0.00033023,-0.0200459,-0.002183,-0.0008063,-0.0037155,1.12194339447152,3.00571612055686,1.78
2019-12-02,-0.0007164,-0.0013072,-0.0006738,-0.0035892,-0.0085311,1.12040404524328,3.01475507968658,1.83
2019-12-03,0.00113972,0.00065381,-0.0013876,0.00887858,-0.006729,1.13917232722066,3.12890599927256,1.72
2019-12-04,0.00034312,0.01556452,0.00300405,-0.0038467,0.00615129,1.12233300163208,3.04339185496465,1.77
2019-12-05,0.0006837,0.00192864,0.00149865,-0.0023331,0.00179637,1.10736191779406,3.01592797015872,1.8
2019-12-06,0.00084399,0.00640207,0.00138137,-0.0030592,0.00909257,1.0850353645917499,2.9533580831988298,1.83999999999999
2019-12-09,0.00075821,-0.0012771,0.0,0.0008107,-0.0031491,1.07613843712546,2.93089837149879,1.83
2019-12-10,0.00073824,0.00446287,0.00241282,-0.0011712,-0.0011157,1.07262273507329,2.89230076622737,1.85
2019-12-11,0.00095202,-0.0044629,0.00206351,0.00413819,0.00283462,1.07184031551395,2.89483061654705,1.79
2019-12-12,0.00042596,0.00890591,0.00228781,-0.0079315,0.00858211,1.05440003531866,2.77187435774422,1.9
2019-12-13,0.00261995,0.00505371,0.00102781,0.00586459,0.00059894,1.05455307429963,2.7908599340055003,1.81999999999999
2019-12-16,0.00090572,0.00690741,0.00193854,-0.0046889,0.00684655,1.04210286412508,2.72227823268304,1.89
2019-12-17,0.00109041,0.00437091,0.00307115,9.04e-05,0.00021907,1.03301242275791,2.7092225833700003,1.89
2019-12-18,0.00098113,0.00062286,0.0018155,-0.0027149,6.26e-05,1.02569164986577,2.66617999004773,1.92
2019-12-19,0.00091896,0.00434918,-0.0005127,0.00078375,0.00409062,1.01787473220111,2.66732556661152,1.92
2019-12-20,0.00074396,-0.0012407,-0.0014809,0.0,0.00436518,1.01534174816537,2.6543042195836803,1.92
2019-12-23,0.00019846,0.00037515,0.00045589,-0.0009072,0.0015266,1.01383531463713,2.63710352188718,1.93
2019-12-24,0.00039023,0.00440391,0.00079731,0.00172297,3.11e-05,1.01786533176381,2.65070089941981,1.9
2019-12-26,0.00030887,0.00750473,0.00147904,0.00144862,0.00530917,1.01389885669547,2.6440684931416802,1.9
2019-12-27,0.00100023,0.00186741,-0.0004549,0.00144652,-0.0002478,1.01389885669547,2.6440684931416802,1.88
2019-12-30,0.00044472,-0.0018674,-0.0006827,-0.0006326,-0.0055285,1.01389885669547,2.6440684931416802,1.9
2019-12-31,-0.0002571,-0.00625,0.00091013,-0.0036225,0.00242636,1.01389885669547,2.6440684931416802,1.92
2020-01-02,0.00123189,0.00125313,0.00419859,0.00461644,0.00930843,1.01389885669547,2.6440684931416802,1.88
2020-01-03,0.00140691,0.01182709,-0.0010197,0.00666069,-0.0076011,1.01389885669547,2.6440684931416802,1.8
2020-01-06,0.00031009,0.00185471,-0.0010207,-0.0010771,0.00380776,1.01389885669547,2.6440684931416802,1.81
2020-01-07,0.00051099,-0.0006179,-0.0009082,-0.0014379,-0.0028157,1.01389885669547,2.6440684931416802,1.83
2020-01-08,9.71e-06,-0.0149442,0.00090816,-0.0023411,0.00531538,1.01389885669547,2.6440684931416802,1.87
2020-01-09,0.00136739,-0.0044011,0.00260638,0.00072092,0.00675782,1.02567481019943,2.6074496687597097,1.85
2020-01-10,0.00132076,0.0,0.00033946,0.00215963,-0.0028818,1.01543302565292,2.59596713602707,1.83
2020-01-13,0.000571,-0.0075902,0.0,-0.0011692,0.00685374,1.01310795103259,2.7742703724016797,1.85
2020-01-14,0.00080897,0.0044346,-0.0001131,0.00197788,-0.0015258,1.02566062595097,2.7816768082068104,1.81999999999999
2020-01-15,0.00091915,-0.0050697,0.00022627,0.00251166,0.00225734,1.02572831728972,2.77638522989224,1.79
2020-01-16,5.85e-05,-0.0012715,0.00033931,-0.0020627,0.00828395,1.00956069916002,2.74692441485644,1.81
2020-01-17,2.51e-05,0.00317561,-0.0007919,-0.0008083,0.0031077,0.993262431089477,2.5657601676332398,1.83999999999999
2020-01-21,0.00065061,-0.0057234,-0.0021526,0.00394549,-0.00196,0.998174941583142,2.62994815029707,1.78
2020-01-22,-0.0003698,-0.0134834,0.00181303,0.00017897,0.00012073,0.986647282965465,2.6530942385443,1.77
2020-01-23,1.25e-05,-0.0084389,-0.0030614,0.00250224,0.0011462,0.993479776083432,2.70301897769962,1.74
2020-01-24,0.00020438,-0.015107,-0.0042105,0.0035638,-0.0089328,1.00952549248365,2.78421527674189,1.7
2020-01-27,-0.0015805,-0.0187046,-0.006751,0.00673642,-0.0161593,1.0468434842007,2.9702975236433202,1.60999999999999
2020-01-28,0.00076065,0.00470906,0.00857393,-0.0033625,0.01042461,1.03071380167641,2.8655600849373597,1.65
2020-01-29,0.00084401,-0.0047091,-0.0005693,0.00477497,-0.0008263,1.03208401535437,2.8705746237317,1.6
2020-01-30,-0.0009814,-0.0088047,0.00102453,0.00096989,0.00324011,1.05105146044516,2.95111758132464,1.56999999999999
2020-01-31,1.9e-05,-0.0081968,-0.0041044,0.00501078,-0.0183248,1.06815152540305,2.99411047180396,1.51
2020-02-03,0.00042452,-0.0186921,-0.0001512,-0.0008475,0.00740113,1.05890402381854,2.96979081054266,1.54
2020-02-04,0.00044047,0.00139665,0.00594899,-0.005817,0.01512629,1.03607522554224,2.87962894940409,1.60999999999999
2020-02-05,0.00029225,0.01523575,0.0040979,-0.0043407,0.01148188,1.00919587228397,2.80419521848904,1.66
2020-02-06,0.00145095,0.00411523,0.00079487,0.00070998,0.00335913,0.993332475030829,2.7672986948888596,1.65
2020-02-07,0.0010643,-0.0054907,-0.0014767,0.00477919,-0.0053439,1.0026736270435301,2.8276912656518602,1.58999999999999
2020-02-10,4.12e-05,-0.0089873,0.00136317,0.00194055,0.00743765,1.00409971036184,2.85421150981812,1.56
2020-02-11,0.00068191,0.00346621,0.00068089,-0.0023821,0.0017315,0.9951721982309191,2.70471827525535,1.58999999999999
2020-02-12,0.0002096,0.01374592,0.00260579,-0.0025649,0.00642209,0.9877755266767809,2.65365799246112,1.62
2020-02-13,0.00028266,0.00068236,0.00033939,0.00088519,-0.0010675,0.984316106826342,2.6627811546520097,1.60999999999999
2020-02-14,0.00079473,-0.0006824,-0.0001131,0.00247437,0.00160081,0.987027018698721,2.69889007990204,1.58999999999999
2020-02-18,0.00055995,0.00748048,-0.0020383,0.00158744,-0.0025803,0.9925459864947641,2.7298098789916296,1.55
2020-02-19,0.00017626,0.00944039,0.00045331,-0.0001763,0.00476988,0.9941110457797699,2.7028197141066403,1.56
2020-02-20,0.00072789,-0.004035,0.00169808,0.00290429,-0.0041168,1.00869823556173,2.7233207117596203,1.52
2020-02-21,0.00091289,-0.0040513,-0.0009053,0.00403439,-0.0103517,1.02526913236841,2.79343162698239,1.46
2020-02-24,-0.0020046,-0.0191263,-0.0108134,0.00775975,-0.0337279,1.09305017294097,3.04607429309855,1.38
2020-02-25,-0.001306,-0.0187962,-0.0070055,0.00277537,-0.0307707,1.11965929570053,3.16345514829337,1.33
2020-02-26,-0.002258,-0.0098871,0.00103669,-0.0005198,-0.003685,1.13959101198382,3.2444760422134102,1.33
2020-02-27,-0.0058822,-0.0171801,-0.0135615,0.00484095,-0.0459515,1.20762641826373,3.5373007887782597,1.3
2020-02-28,-0.0040593,-0.0174804,0.00407617,0.01114839,-0.0042104,1.33011976119776,3.9333596081051003,1.13
2020-03-02,0.0015489,0.02252184,0.00753566,-0.0006793,0.04239505,1.33140540009202,3.86296897195645,1.1
2020-03-03,0.00320757,0.00215285,-0.0042961,0.01155297,-0.0290503,1.3251008784621998,3.8162660517030402,1.02
2020-03-04,0.00198382,0.00071659,0.0136371,-0.0021984,0.04117365,1.31493382289027,3.71012604502218,1.02
2020-03-05,-0.0026112,-0.0108031,-0.0127067,0.0088485,-0.0338068,1.35923032111517,3.92714058325133,0.92
2020-03-06,-0.0027259,-0.0331278,-0.0113405,0.01010067,-0.0166693,1.5045573857795902,4.42346758239949,0.74
2020-03-09,-0.0222166,-0.0810412,-0.0439869,0.00893011,-0.0813126,1.85890274672821,5.97089066000439,0.54
2020-03-10,-0.0025234,0.03116513,0.01524141,-0.0185275,0.05045058,1.84230924848213,5.775809628855921,0.76
2020-03-11,-0.0096896,-0.0182617,-0.0220219,-0.0100292,-0.0499766,1.9827025349307201,6.0300514013135,0.82
2020-03-12,-0.0247237,-0.0408888,-0.0407756,0.00050809,-0.1005689,2.3394054234671797,7.0502163999033405,0.88
2020-03-13,-0.0032524,0.01079296,0.03095515,-0.0065401,0.08202807,2.37066766347552,6.93435907364791,0.94
2020-03-16,-0.0206976,-0.0621741,-0.056534,0.02607381,-0.1158865,2.66930814221208,8.29781663467009,0.73
2020-03-17,-0.0150035,-0.0159437,0.00934156,-0.0253923,0.05258493,2.83011056429249,8.5356549727916,1.02
2020-03-18,-0.0362273,-0.0335937,-0.0451366,-0.0139778,-0.0519597,3.33344120048479,9.72117696381698,1.18
2020-03-19,-0.0241592,0.02101494,-0.0227251,0.00327615,0.00212275,3.9115543343126,11.066522420561801,1.12
2020-03-20,-0.0026519,-0.0109092,-0.0226799,0.02515856,-0.0437702,4.141988268526109,11.552127568625302,0.92
2020-03-23,-0.0168899,0.01181295,-0.0161877,0.01176533,-0.0259007,4.11918458204421,12.2169013076539,0.76
2020-03-24,0.00217363,0.02144854,0.0404081,-0.0068254,0.08673101,3.8432732879049096,11.9882155033622,0.84
2020-03-25,0.01456105,0.01665975,0.02773931,0.00058448,0.01485924,3.45095159937262,11.1527439403486,0.88
2020-03-26,0.02284893,-0.0034843,0.04471803,0.00241778,0.05674862,3.09718089036248,10.3591756128822,0.83
2020-03-27,0.00612749,-0.0034965,0.00259977,0.00738378,-0.0302382,3.01356398812589,10.0533092970751,0.72
2020-03-30,0.00634413,-0.0026304,0.00853159,0.00231176,0.03195954,2.90345649294423,9.96362609201449,0.7
2020-03-31,0.00533404,-0.0123676,-0.0080124,0.00181264,-0.0150176,2.72343989382385,9.64953720020083,0.7
2020-04-01,-0.0046669,-0.0288568,-0.0276745,0.00405913,-0.046049,2.82572340561131,10.036311086790601,0.62
2020-04-02,-0.0027686,0.01903093,0.0077468,0.00016415,0.02281315,2.87306400497897,9.96594033091748,0.63
2020-04-03,-0.0023356,0.02482397,-0.0216537,0.00073834,-0.0145597,2.9206407437645496,9.96506734985249,0.62
2020-04-06,0.00300071,0.00524019,0.02404576,-0.0045206,0.0650068,2.84941330657518,9.70006202445475,0.67
2020-04-07,0.00591693,0.00694447,0.0,-0.0044584,0.00101889,2.72147447208011,9.17261032907452,0.75
2020-04-08,0.00416339,-0.0025985,0.02568275,-0.001242,0.03301732,2.5979341806671,8.951065103417399,0.77
2020-04-09,0.01681432,0.00259853,0.06340593,0.00215178,0.01510269,2.33329060663614,7.76782506702062,0.73
2020-04-13,0.00493484,0.01715308,-0.014431,-0.0021518,-0.0091721,2.13566675687429,7.54128491041884,0.76
2020-04-14,0.00676688,-0.0085398,0.00417948,0.00132472,0.02906631,2.04763211349515,7.21492666416468,0.76
2020-04-15,8.04e-05,-0.020798,-0.0093666,0.00889627,-0.0214771,2.13504323626981,7.55042060790056,0.63
2020-04-16,0.0022212,-0.0026304,-0.0009911,0.00106553,0.00481271,2.16380883697357,7.496548982206471,0.61
2020-04-17,0.00246046,0.00438021,0.00506894,-0.0026249,0.02665693,2.1361813689428497,7.39460287828776,0.65
2020-04-20,-0.0012827,-0.0167479,-0.0151593,0.00262489,-0.017775,2.16514675540005,7.70123872301437,0.63
2020-04-21,-0.0049257,-0.048257,-0.0184488,0.00278142,-0.0308338,2.26109046598196,8.15988428919807,0.58
2020-04-22,-0.0011447,0.01389555,0.0087614,-0.0031091,0.02195184,2.2145207475933,8.0106807743066,0.63
2020-04-23,0.0013592,-0.0027637,-0.0005058,0.00065536,-7.17e-05,2.2013475458439298,7.93319597359065,0.61
2020-04-24,-0.0016763,-0.0129993,-0.0094041,0.00024565,0.01384241,2.1985651443088,7.98496140275917,0.6
2020-04-27,-0.0017306,-0.0188685,0.00407748,-0.005336,0.01431553,2.1952609225549597,8.00524316605636,0.67
2020-04-28,0.00126293,0.00095193,0.00304723,0.00435301,-0.0046091,2.1761393912743303,7.99031498025661,0.62
2020-04-29,0.00244592,0.01791656,0.01746824,-0.0004918,0.02584177,2.10694639979544,7.770493942141281,0.63
2020-04-30,0.00301887,0.01851905,0.00199129,-0.0023807,-0.0093543,2.09190681089291,7.61262744284904,0.64
2020-05-01,-0.0014918,-0.0129272,-0.0173104,0.00138022,-0.0268302,2.13824604452959,7.71219725832736,0.64
2020-05-04,-0.0016577,0.01200938,-0.001399,0.00016431,0.00275443,2.16811054175369,7.73113840511082,0.64
2020-05-05,0.00278941,0.02538668,0.00861747,-0.0007396,0.00919692,2.1164489930831802,7.51449986350812,0.66
2020-05-06,-0.0008484,-0.0198922,-0.0056944,-0.0037063,-0.0068018,2.15182096216804,7.4526652527151205,0.72
2020-05-07,0.00312293,0.00637235,0.00253486,0.00608755,0.01199462,2.1509373918384598,7.452223688066461,0.63
2020-05-08,0.00112642,0.02065632,0.00944889,-0.003286,0.01641077,2.0692034383896503,7.3746054697490795,0.69
2020-05-11,0.00054134,-0.013423,-0.0045243,-0.0028016,0.00020515,2.0725997908001,7.34611533416306,0.73
2020-05-12,0.00452265,-0.0081412,-0.0012604,0.00329517,-0.0201329,2.06361545969503,7.24441760124384,0.69
2020-05-13,-0.0005486,-0.0100412,-0.0053111,0.00205398,-0.0178441,2.06827130337747,7.42519176271506,0.64
2020-05-14,-0.0021244,0.01728101,-0.0034292,0.00155821,0.01189629,2.0708227477481502,7.73089708214362,0.63
2020-05-15,0.00071068,0.00986998,0.00139851,-0.0006558,0.00458644,2.0423794382944602,7.75465056922411,0.64
2020-05-18,0.00478346,0.02817088,0.01750564,-0.0061691,0.030005,1.95430841976967,7.33433860474642,0.73
2020-05-19,0.00377951,-0.0026076,0.00124766,0.00280135,-0.0103243,1.89601201436201,7.22373651694777,0.7
2020-05-20,0.00469354,0.01725668,0.01054273,0.0002468,0.01684536,1.8352048112981298,7.00325820033115,0.68
2020-05-21,0.00446365,-0.0042863,-0.0002468,0.00065784,-0.0069279,2.2425528857034998,5.3961487548212,0.68
2020-05-22,0.000816,-0.007762,0.00246518,0.00188888,0.00189728,2.11618242722187,5.398417282777229,0.66
2020-05-26,0.00505552,0.01033601,0.00748148,-0.002629,0.01224533,2.10857532883926,5.3840627822292095,0.69
2020-05-27,0.00410733,-0.0129368,0.00207507,0.0008223,0.01476936,2.16495055735693,5.31047094888983,0.68
2020-05-28,0.00222597,0.00519482,0.00097502,-0.0009046,-0.0018467,2.1512052922342,5.24514669799775,0.7
2020-05-29,0.00192178,0.01712371,0.00401192,0.00320342,0.00444599,2.14285578201702,5.29234500448193,0.65
2020-06-01,0.00171157,0.00592469,0.00750853,-0.0003914,0.00403365,2.12605720472768,5.29350228854385,0.66
2020-06-02,0.00444773,0.01091073,0.00986415,-0.0016438,0.00824606,2.10448448177758,5.1055865604465405,0.68
2020-06-03,0.0066631,0.0,0.00465756,-0.0059401,0.01322046,2.04110637320243,5.02966848062302,0.77
2020-06-04,0.00214103,0.0083126,-0.0031026,-0.0039798,-0.0026301,2.03305951453707,4.98512871865916,0.82
2020-06-05,0.00889443,0.01967277,0.00939756,-0.0049971,0.02530657,1.9879298922806101,4.86753323344384,0.91
2020-06-08,0.00581602,-0.0065147,0.00118329,0.00108483,0.01201496,1.9974968668537598,4.84236496211346,0.88
2020-06-09,-0.0002565,0.00326265,-0.0078357,0.00357991,-0.0074846,2.00706149633598,4.88777407865658,0.84
2020-06-10,-0.0001686,0.00649353,-0.0014313,0.0074516,-0.0055956,2.00934116484733,4.9526717866534105,0.75
2020-06-11,-0.0075094,-0.0328977,-0.0259975,0.0035407,-0.0593774,2.07634826043746,5.09350914466431,0.66
2020-06-12,-0.0001339,0.00417189,0.00987391,-0.0022218,0.01190451,2.0462307584510198,5.06738308642153,0.71
2020-06-15,-0.0015345,0.00911734,0.00965725,-0.0008241,0.00929235,2.0412383020165397,5.00995830770579,0.71
2020-06-16,0.00526726,0.00821697,0.00407626,-0.0020633,0.01906479,2.01613514789245,4.94093175897505,0.75
2020-06-17,0.00101446,-0.0049221,-0.0046771,0.0015685,-0.0041625,1.98347252141485,4.97685167763056,0.74
2020-06-18,-0.0008994,0.00574007,-0.0003607,0.0022247,0.00038496,2.02805550822165,4.9955961761953604,0.71
2020-06-19,0.00018718,0.00814337,-0.0033727,0.00032916,-0.0056957,1.87062825809007,5.00744075090682,0.7
2020-06-22,1.75e-05,0.0104882,-0.0007242,-0.0009055,0.00639475,1.88411100242408,4.88748972198587,0.71
2020-06-23,0.00049995,-0.004827,0.00144788,-0.0003295,0.00459313,1.90426143620737,4.8773447156966,0.72
2020-06-24,-0.002277,-0.0253178,-0.0103012,0.00189293,-0.0258397,1.60463367032591,5.91462139273431,0.69
2020-06-25,-0.0020648,0.00905729,0.00036539,0.00016443,0.01066345,1.6315198354353,6.07047769372235,0.68
2020-06-26,-0.0009318,-0.0123713,-0.0095437,0.00270925,-0.024038,1.64529727587638,6.210987557478799,0.64
2020-06-29,-0.0024824,0.01646128,-0.0056713,0.00098336,0.01459059,1.65144215749567,6.33501421554804,0.64
2020-06-30,-0.0003083,0.004886,0.00910776,-0.0018036,0.01272822,1.62005000043686,6.345513732496269,0.66
2020-07-01,0.00115323,0.00809066,0.00310904,-0.0015594,0.00698038,1.58574053817149,6.18599572254126,0.69
2020-07-02,0.00217418,0.00402091,0.00733231,0.0012331,0.00549178,1.56778662294664,6.07656128354565,0.68
2020-07-06,0.00302761,0.00799365,0.00715805,-0.0014799,0.01531939,1.5147571918091898,5.90746332432903,0.69
2020-07-07,0.00105873,0.00079586,-0.0066711,0.00320368,-0.0103674,1.5273250532288798,5.89235632826877,0.65
2020-07-08,-7.8e-05,0.01264839,0.0026738,-0.0015595,0.00761957,1.5142295247363,5.934821249414269,0.67
2020-07-09,0.00055173,-0.0118532,-0.0021871,0.00319843,-0.0057092,1.54433479058555,6.02673300533304,0.62
2020-07-10,-0.0009396,0.00633917,0.00340012,-0.0019671,0.0101588,1.5462389350797598,6.01097633261071,0.65
2020-07-13,0.00113782,-0.0103216,-0.0054701,0.00106597,-0.0086967,1.53354325359022,5.89358432339641,0.64
2020-07-14,-2.59e-05,0.00477708,0.00849623,-8.2e-05,0.01287571,1.54996210493573,5.94122222299211,0.63
2020-07-15,0.00215958,0.0118438,0.00566437,-0.0003279,0.00914531,1.5212055855319901,5.754640304173949,0.64
2020-07-16,0.00072291,-0.0078803,0.00096096,0.00073761,-0.0032989,1.50659661338042,5.70909134896169,0.62
2020-07-17,0.00084037,0.00158103,0.00275763,-0.0002458,0.0028949,1.50659661338042,5.70909134896169,0.64
2020-07-20,0.00230193,-0.0007902,0.00596874,0.00065536,0.00804908,1.50659661338042,5.70909134896169,0.62
2020-07-21,0.00281987,0.01412896,0.00463101,0.00106405,0.00212527,1.50659661338042,5.70909134896169,0.61
2020-07-22,0.0022963,0.00621603,0.00201195,0.00032717,0.00567599,1.50659661338042,5.70909134896169,0.6
2020-07-23,0.00082158,-0.0023265,-0.0007096,0.00098087,-0.0120035,1.50659661338042,5.70909134896169,0.59
2020-07-24,0.00012613,0.00155159,0.00094607,-0.0004903,-0.0064613,1.50659661338042,5.70909134896169,0.59
2020-07-27,0.00083373,0.00925933,0.00236128,-0.0015543,0.00726598,1.50659661338042,5.70909134896169,0.62
2020-07-28,0.00048495,-0.0053908,-0.0025977,0.00237132,-0.0063626,1.50659661338042,5.70909134896169,0.59
2020-07-29,0.00132227,0.00539085,0.00554149,0.00130591,0.01222377,1.50659661338042,5.70909134896169,0.58
2020-07-30,0.00078174,-0.0115876,0.00211417,0.00134494,-0.0035743,1.50659661338042,5.70909134896169,0.55
2020-07-31,0.00027218,0.00542427,0.00187551,0.00028506,0.00787115,1.50659661338042,5.70909134896169,0.55
2020-08-03,0.00115424,0.00999624,0.00024851,-0.0004894,0.00692805,1.50659661338042,5.70909134896169,0.56
2020-08-04,0.00194936,0.00534149,-0.0003527,0.00341881,0.00385521,1.50659661338042,5.70909134896169,0.52
2020-08-05,0.00156847,0.00833654,0.00176232,-0.0033373,0.00619178,1.50659661338042,5.70909134896169,0.55
2020-08-06,0.00077473,0.00751883,0.00222783,0.00114081,0.00666229,1.50659661338042,5.70909134896169,0.55
2020-08-07,0.00066124,-0.0135749,-0.0024626,-0.0021197,0.0007176,1.50659661338042,5.70909134896169,0.57
2020-08-10,0.00042485,0.00530103,0.00046954,-0.0010615,0.00298445,1.50659661338042,5.70909134896169,0.59
2020-08-11,6.55e-05,-0.0159882,-0.0090776,-0.0034373,-0.0082889,1.50659661338042,5.70909134896169,0.64
2020-08-12,0.00039725,0.01068712,0.00023683,-0.0029557,0.01384601,1.3887232557535298,4.94419071145341,0.69
2020-08-13,-0.0011528,0.00530103,-0.0027269,-0.0020577,-0.0018094,1.40548341212936,5.0121250274562605,0.71
2020-08-14,-0.0005841,0.0,-0.0017824,0.00049423,2.97e-05,1.4336590212582399,5.1248884733565605,0.71
2020-08-17,0.00140995,0.01647977,0.00592911,0.00164568,0.00317155,1.45074379032828,5.18889555963695,0.69
2020-08-18,-0.0003965,0.00222635,0.00153583,0.00172506,0.00215801,1.46108411193247,5.21249241213637,0.67
2020-08-19,0.00020263,-0.0029696,-0.0028372,-0.0013141,-0.0041724,1.46990425631922,5.221501900031821,0.68
2020-08-20,0.00016453,-0.0014881,0.0033093,0.00287227,0.00310876,1.47473719087331,5.247806459667159,0.65
2020-08-21,4.64e-05,-0.009727,-0.000118,0.00073725,0.00354108,1.47708365152144,5.23656999953624,0.64
2020-08-24,0.00115672,0.00524936,0.00459175,-0.001393,0.01008215,1.4630849674400699,5.1910066009656495,0.65
2020-08-25,7.31e-05,0.00819371,0.00105665,-0.002422,0.00349325,1.46389499781789,5.1001556149,0.69
2020-08-26,0.00043113,0.00222305,-0.0001174,-0.00037,0.00997565,1.4618503837949601,5.01496570595497,0.69
2020-08-27,5.51e-06,-0.0037078,-0.0015268,-0.0035422,0.00218422,1.46866254868753,4.99187752004115,0.74
2020-08-28,0.00023292,0.00666422,0.00082242,0.00164908,0.00643862,1.47364103775302,4.99296186490534,0.74
2020-08-31,0.00157086,-0.0007383,-0.0014103,0.00107044,-0.0036291,1.4604938063358401,4.96125183111586,0.72
2020-09-01,0.00225115,0.00147602,0.00541133,0.00327044,0.00937449,1.43357466109389,4.94839745504606,0.68
2020-09-02,0.00273039,-0.0133632,0.00117371,0.00139453,0.01436038,1.4247916773918101,4.88333251476241,0.66
2020-09-03,0.00051911,-0.0090091,-0.0062364,0.00131072,-0.0350204,1.43010475877385,4.9456607103697,0.63
2020-09-04,-0.0024045,-0.009091,-0.0027185,-0.0055825,-0.0081982,1.4254855323943598,4.95540272698703,0.72
2020-09-08,-0.0007584,-0.0246546,-0.0055783,0.00213816,-0.0277031,1.46508972855552,5.07020993953664,0.69
2020-09-09,0.00107681,0.00931684,0.00782458,-0.000493,0.01955486,1.4714811419213,5.053452432089601,0.71
